transaction_id,timestamp,customer_id,product_id,quantity,discount_applied,gross_revenue,campaign_id,refund_flag
1910,2023-09-25 15:37:29,79419,1518.0,1,0.0,86.95,5,0
1911,2023-08-20 01:14:32,35914,759.0,3,0.05,94.16,26,0
1912,2023-01-13 08:42:04,30929,1477.0,1,0.15,48.07,0,0
1913,2022-07-28 23:43:32,10116,1294.0,1,0.0,54.57,17,0
1914,2022-09-08 05:25:02,76632,,1,0.1,,41,0
1915,2023-08-07 04:54:46,9752,840.0,1,0.0,102.79,24,0
1916,2023-01-06 10:44:14,11508,,1,0.0,,1,0
1917,2023-11-17 19:04:25,39042,1825.0,1,0.1,45.57,0,0
1918,2022-04-01 23:47:49,946,,1,0.05,,41,0
1919,2023-01-17 20:12:18,1269,679.0,1,0.2,40.63,31,0
1920,2022-08-03 17:18:21,74416,402.0,1,0.0,110.15,0,0
1921,2021-03-26 00:25:48,51246,865.0,2,0.0,103.52,47,0
1922,2022-02-11 06:29:48,895,1054.0,1,0.0,27.72,2,0
1923,2022-08-02 17:45:31,3721,993.0,1,0.0,-49.0,0,1
1924,2022-06-09 06:36:58,37651,1563.0,3,0.0,318.87,40,0
1925,2022-06-15 11:08:46,82365,1978.0,2,0.0,368.12,34,0
1926,2021-01-04 16:04:53,71584,,1,0.05,,28,0
1927,2021-10-27 18:28:14,97811,1738.0,2,0.0,114.62,0,0
1928,2023-11-05 23:54:15,48151,1795.0,2,0.0,87.72,32,0
1929,2022-02-21 23:06:14,66025,835.0,3,0.2,184.18,4,0
1930,2022-06-06 11:47:35,68525,859.0,1,0.05,105.53,13,0
1931,2022-07-08 15:11:36,78162,969.0,1,0.0,42.68,50,0
1932,2023-07-10 20:45:20,74467,930.0,2,0.05,17.04,1,0
1933,2022-07-29 20:45:06,99359,97.0,1,0.0,64.51,17,0
1934,2023-10-03 11:17:39,95627,413.0,1,0.0,34.95,44,0
1935,2023-06-20 11:45:27,42086,1655.0,2,0.05,174.72,21,0
1936,2021-04-24 17:25:36,40039,180.0,1,0.0,55.68,0,0
1937,2021-07-24 18:00:37,49690,723.0,1,0.0,67.04,0,0
1938,2022-06-14 15:22:23,70505,464.0,1,0.0,59.25,46,0
1939,2023-04-07 15:33:33,22639,1312.0,1,0.2,118.23,37,0
1940,2021-03-11 05:41:27,21205,1821.0,1,0.0,38.78,31,0
1941,2023-09-16 09:46:17,67525,1885.0,1,0.0,46.91,2,0
1942,2022-01-18 17:31:06,79270,1293.0,1,0.0,8.29,36,0
1943,2022-07-17 16:42:03,83544,614.0,2,0.05,99.16,5,0
1944,2023-07-21 01:19:03,17637,1340.0,1,0.0,127.38,1,0
1945,2023-11-27 23:09:14,37960,1961.0,1,0.1,34.99,39,0
1946,2023-08-07 14:41:46,27665,838.0,1,0.0,52.69,21,0
1947,2023-11-15 01:58:01,69160,262.0,1,0.0,91.8,35,0
1948,2022-12-20 07:39:21,10718,1789.0,1,0.1,69.56,28,0
1949,2022-10-13 13:02:36,82277,1256.0,1,0.0,36.77,40,0
1950,2022-04-03 05:39:59,21170,1227.0,1,0.1,83.04,14,0
1951,2023-12-17 00:27:58,27503,1773.0,1,0.15,8.3,36,0
1952,2021-04-15 15:38:52,26038,600.0,2,0.0,30.14,28,0
1953,2022-01-04 07:40:48,96030,499.0,1,0.0,89.69,40,0
1954,2023-03-24 12:43:45,35660,347.0,1,0.0,44.64,3,0
1955,2022-01-01 09:29:02,29719,665.0,1,0.1,22.37,0,0
1956,2023-07-06 03:31:51,28181,370.0,1,0.0,-46.78,23,1
1957,2021-09-18 08:42:02,69773,1853.0,1,0.0,92.26,23,0
1958,2021-03-27 12:09:13,46492,1268.0,1,0.0,69.93,6,0
1959,2022-10-08 06:04:09,62193,549.0,1,0.0,26.12,10,0
1960,2022-08-19 15:28:17,35518,1124.0,1,0.05,51.33,0,0
1961,2021-09-05 05:26:04,82255,570.0,4,0.0,460.08,27,0
1962,2021-05-01 09:41:32,82546,1215.0,1,0.05,14.56,3,0
1963,2021-09-06 20:44:59,15887,1702.0,1,0.0,93.91,8,0
1964,2023-11-19 12:05:59,902,,1,0.15,,0,0
1965,2023-11-22 06:06:05,24757,1058.0,2,0.0,218.08,0,0
1966,2021-02-15 05:20:03,35675,1036.0,1,0.0,63.52,0,0
1967,2021-12-04 06:45:26,84657,964.0,1,0.1,59.72,7,0
1968,2023-08-03 12:47:49,47903,1900.0,1,0.15,59.81,0,0
1969,2023-02-05 09:26:43,18660,711.0,1,0.0,45.44,29,0
1970,2023-11-23 11:19:37,73374,1434.0,3,0.1,157.17,12,0
1971,2022-12-17 18:18:02,97889,,1,0.1,,11,0
1972,2022-01-20 03:46:58,46089,1434.0,1,0.0,58.21,45,0
1973,2022-03-19 04:44:45,18173,,1,0.0,,0,0
1974,2021-05-25 20:36:15,36615,1999.0,1,0.0,22.88,4,0
1975,2023-08-01 22:06:00,33702,1515.0,1,0.15,51.48,33,0
1976,2023-05-07 21:07:20,30377,711.0,2,0.0,90.88,2,0
1977,2023-01-19 16:28:13,41555,1135.0,1,0.2,70.59,0,0
1978,2022-05-11 15:42:25,71870,73.0,1,0.1,49.7,31,0
1979,2023-06-30 15:01:45,749,1021.0,1,0.05,18.71,40,0
1980,2023-09-29 19:00:16,28695,1024.0,1,0.0,71.58,1,0
1981,2023-08-07 16:15:38,98448,1785.0,1,0.0,70.22,44,0
1982,2021-02-07 00:11:52,67074,,1,0.15,,6,0
1983,2021-06-04 12:37:29,93361,493.0,1,0.0,52.36,14,0
1984,2021-04-03 06:34:09,67700,,1,0.0,,44,0
1985,2022-08-25 13:29:42,81645,388.0,2,0.0,263.84,41,0
1986,2023-07-24 13:08:31,18607,1853.0,1,0.0,92.26,46,0
1987,2023-01-01 14:54:39,83832,375.0,1,0.0,9.43,6,0
1988,2022-09-06 21:40:56,43834,778.0,1,0.1,16.16,0,0
1989,2023-01-17 05:55:42,57471,1070.0,2,0.0,219.74,19,0
1990,2023-08-10 10:07:14,13371,1764.0,4,0.0,390.36,0,0
1991,2021-10-09 11:59:41,91302,633.0,1,0.05,163.52,0,0
1992,2023-12-08 13:13:54,27006,988.0,1,0.0,67.41,3,0
1993,2021-07-23 22:53:08,91784,937.0,1,0.0,122.5,14,0
1994,2023-11-28 04:38:27,69525,458.0,2,0.15,87.87,1,0
1995,2022-03-07 11:30:28,64864,1787.0,1,0.0,142.74,36,0
1996,2022-12-27 02:36:38,61403,1758.0,2,0.0,34.28,40,0
1997,2023-08-15 10:59:37,42133,1985.0,1,0.0,129.99,0,0
1998,2023-10-11 12:30:35,68550,1004.0,1,0.0,49.93,45,0
1999,2023-11-12 14:08:49,9723,1679.0,1,0.0,35.19,0,0
2000,2022-12-16 21:10:03,70072,200.0,1,0.05,68.69,47,0
